"name","up.votes","date","n.comments","date.w","comments.share","votes.share","max.daily.comment.share","max.daily.votes.share","days.in.week"
"Followr",21,2014-03-27,2,2014-03-23,0.0263157894736842,0.0612244897959184,0.289473684210526,0.169096209912536,7
"Prinstagram",20,2014-03-27,6,2014-03-23,0.0789473684210526,0.0583090379008746,0.289473684210526,0.169096209912536,7
"Organigr.am",17,2014-03-27,1,2014-03-23,0.0131578947368421,0.0495626822157434,0.289473684210526,0.169096209912536,7
"Clubz",14,2014-03-27,1,2014-03-23,0.0131578947368421,0.0408163265306122,0.289473684210526,0.169096209912536,7
"Cobook",13,2014-03-27,3,2014-03-23,0.0394736842105263,0.0379008746355685,0.289473684210526,0.169096209912536,7
"Lookback",12,2014-03-27,1,2014-03-23,0.0131578947368421,0.0349854227405248,0.289473684210526,0.169096209912536,7
"Glyphicons",8,2014-03-27,0,2014-03-23,0,0.0233236151603499,0.289473684210526,0.169096209912536,7
"SellAFile",7,2014-03-27,2,2014-03-23,0.0263157894736842,0.0204081632653061,0.289473684210526,0.169096209912536,7
"Office for iPad",7,2014-03-27,0,2014-03-23,0,0.0204081632653061,0.289473684210526,0.169096209912536,7
"Big Board",6,2014-03-27,0,2014-03-23,0,0.0174927113702624,0.289473684210526,0.169096209912536,7
"Memoir",6,2014-03-27,1,2014-03-23,0.0131578947368421,0.0174927113702624,0.289473684210526,0.169096209912536,7
"Vitamin-R",5,2014-03-27,3,2014-03-23,0.0394736842105263,0.0145772594752187,0.289473684210526,0.169096209912536,7
"GAME Golf",5,2014-03-27,4,2014-03-23,0.0526315789473684,0.0145772594752187,0.289473684210526,0.169096209912536,7
"Tapestry 3.0",5,2014-03-27,1,2014-03-23,0.0131578947368421,0.0145772594752187,0.289473684210526,0.169096209912536,7
"Bookshare",3,2014-03-27,0,2014-03-23,0,0.0087463556851312,0.289473684210526,0.169096209912536,7
"Skybox",3,2014-03-27,1,2014-03-23,0.0131578947368421,0.0087463556851312,0.289473684210526,0.169096209912536,7
"Woovent",115,2014-03-26,7,2014-03-23,0.112903225806452,0.238095238095238,0.241935483870968,0.238095238095238,7
"Really Good Emails",94,2014-03-26,15,2014-03-23,0.241935483870968,0.194616977225673,0.241935483870968,0.238095238095238,7
"Patatap",33,2014-03-26,4,2014-03-23,0.0645161290322581,0.0683229813664596,0.241935483870968,0.238095238095238,7
"Stand In",31,2014-03-26,1,2014-03-23,0.0161290322580645,0.0641821946169772,0.241935483870968,0.238095238095238,7
"HelloSign",28,2014-03-26,3,2014-03-23,0.0483870967741935,0.0579710144927536,0.241935483870968,0.238095238095238,7
"TimelineJS",26,2014-03-26,1,2014-03-23,0.0161290322580645,0.0538302277432712,0.241935483870968,0.238095238095238,7
"ZootRock",24,2014-03-26,9,2014-03-23,0.145161290322581,0.0496894409937888,0.241935483870968,0.238095238095238,7
"Spinnakr",23,2014-03-26,2,2014-03-23,0.032258064516129,0.0476190476190476,0.241935483870968,0.238095238095238,7
"Tag",12,2014-03-26,1,2014-03-23,0.0161290322580645,0.0248447204968944,0.241935483870968,0.238095238095238,7
"x-ii",10,2014-03-26,3,2014-03-23,0.0483870967741935,0.020703933747412,0.241935483870968,0.238095238095238,7
"Boostable",8,2014-03-26,0,2014-03-23,0,0.0165631469979296,0.241935483870968,0.238095238095238,7
"Statwing",8,2014-03-26,0,2014-03-23,0,0.0165631469979296,0.241935483870968,0.238095238095238,7
"Get Kudos",8,2014-03-26,0,2014-03-23,0,0.0165631469979296,0.241935483870968,0.238095238095238,7
"CoSchedule",8,2014-03-26,4,2014-03-23,0.0645161290322581,0.0165631469979296,0.241935483870968,0.238095238095238,7
"Dribbbox",7,2014-03-26,0,2014-03-23,0,0.0144927536231884,0.241935483870968,0.238095238095238,7
"Easel",7,2014-03-26,0,2014-03-23,0,0.0144927536231884,0.241935483870968,0.238095238095238,7
"Datanitro",7,2014-03-26,0,2014-03-23,0,0.0144927536231884,0.241935483870968,0.238095238095238,7
"BlinkMail",5,2014-03-26,4,2014-03-23,0.0645161290322581,0.010351966873706,0.241935483870968,0.238095238095238,7
"Split",5,2014-03-26,5,2014-03-23,0.0806451612903226,0.010351966873706,0.241935483870968,0.238095238095238,7
"WhenItsGoneItsGone",5,2014-03-26,0,2014-03-23,0,0.010351966873706,0.241935483870968,0.238095238095238,7
"Kanga",4,2014-03-26,1,2014-03-23,0.0161290322580645,0.0082815734989648,0.241935483870968,0.238095238095238,7
"Telemotiv",4,2014-03-26,2,2014-03-23,0.032258064516129,0.0082815734989648,0.241935483870968,0.238095238095238,7
"Riffsy",3,2014-03-26,0,2014-03-23,0,0.0062111801242236,0.241935483870968,0.238095238095238,7
"Mojio",3,2014-03-26,0,2014-03-23,0,0.0062111801242236,0.241935483870968,0.238095238095238,7
"Groove",3,2014-03-26,0,2014-03-23,0,0.0062111801242236,0.241935483870968,0.238095238095238,7
"RelSci",2,2014-03-26,0,2014-03-23,0,0.0041407867494824,0.241935483870968,0.238095238095238,7
"Augur.io",68,2014-03-25,7,2014-03-23,0.0686274509803922,0.129277566539924,0.147058823529412,0.129277566539924,7
"2by2",67,2014-03-25,12,2014-03-23,0.117647058823529,0.127376425855513,0.147058823529412,0.129277566539924,7
"Segment.io",57,2014-03-25,5,2014-03-23,0.0490196078431373,0.108365019011407,0.147058823529412,0.129277566539924,7
"Rapt",42,2014-03-25,15,2014-03-23,0.147058823529412,0.0798479087452472,0.147058823529412,0.129277566539924,7
"Subjective-C",42,2014-03-25,3,2014-03-23,0.0294117647058824,0.0798479087452472,0.147058823529412,0.129277566539924,7
"PipeDrive",39,2014-03-25,6,2014-03-23,0.0588235294117647,0.0741444866920152,0.147058823529412,0.129277566539924,7
"Boomerang for Gmail",31,2014-03-25,10,2014-03-23,0.0980392156862745,0.05893536121673,0.147058823529412,0.129277566539924,7
"Kandu",17,2014-03-25,5,2014-03-23,0.0490196078431373,0.032319391634981,0.147058823529412,0.129277566539924,7
"Gleam.io",17,2014-03-25,4,2014-03-23,0.0392156862745098,0.032319391634981,0.147058823529412,0.129277566539924,7
"Sockscribe",16,2014-03-25,9,2014-03-23,0.0882352941176471,0.0304182509505703,0.147058823529412,0.129277566539924,7
"Picturelife",13,2014-03-25,1,2014-03-23,0.00980392156862745,0.0247148288973384,0.147058823529412,0.129277566539924,7
"Signals (iOS app)",12,2014-03-25,2,2014-03-23,0.0196078431372549,0.0228136882129278,0.147058823529412,0.129277566539924,7
"Prismic",12,2014-03-25,2,2014-03-23,0.0196078431372549,0.0228136882129278,0.147058823529412,0.129277566539924,7
"BaseRails",10,2014-03-25,3,2014-03-23,0.0294117647058824,0.0190114068441065,0.147058823529412,0.129277566539924,7
"Trontium Reactor",10,2014-03-25,3,2014-03-23,0.0294117647058824,0.0190114068441065,0.147058823529412,0.129277566539924,7
"Rumr App",9,2014-03-25,3,2014-03-23,0.0294117647058824,0.0171102661596958,0.147058823529412,0.129277566539924,7
"Hi",9,2014-03-25,2,2014-03-23,0.0196078431372549,0.0171102661596958,0.147058823529412,0.129277566539924,7
"Google Web Designer",8,2014-03-25,1,2014-03-23,0.00980392156862745,0.0152091254752852,0.147058823529412,0.129277566539924,7
"DeadC",8,2014-03-25,2,2014-03-23,0.0196078431372549,0.0152091254752852,0.147058823529412,0.129277566539924,7
"Velositey",8,2014-03-25,0,2014-03-23,0,0.0152091254752852,0.147058823529412,0.129277566539924,7
"Next Caller",7,2014-03-25,2,2014-03-23,0.0196078431372549,0.0133079847908745,0.147058823529412,0.129277566539924,7
"42",7,2014-03-25,0,2014-03-23,0,0.0133079847908745,0.147058823529412,0.129277566539924,7
"Fountain Greetings",7,2014-03-25,1,2014-03-23,0.00980392156862745,0.0133079847908745,0.147058823529412,0.129277566539924,7
"Popular Pays",4,2014-03-25,2,2014-03-23,0.0196078431372549,0.00760456273764259,0.147058823529412,0.129277566539924,7
"ChocaByte",4,2014-03-25,2,2014-03-23,0.0196078431372549,0.00760456273764259,0.147058823529412,0.129277566539924,7
"ethnio",2,2014-03-25,0,2014-03-23,0,0.00380228136882129,0.147058823529412,0.129277566539924,7
"Emissary",86,2014-03-24,16,2014-03-23,0.219178082191781,0.170634920634921,0.219178082191781,0.170634920634921,7
"Povio",82,2014-03-24,7,2014-03-23,0.0958904109589041,0.162698412698413,0.219178082191781,0.170634920634921,7
"BatteryBox",67,2014-03-24,2,2014-03-23,0.0273972602739726,0.132936507936508,0.219178082191781,0.170634920634921,7
"Shelby",34,2014-03-24,5,2014-03-23,0.0684931506849315,0.0674603174603175,0.219178082191781,0.170634920634921,7
"The Great Suspender",32,2014-03-24,5,2014-03-23,0.0684931506849315,0.0634920634920635,0.219178082191781,0.170634920634921,7
"Shipwire",31,2014-03-24,5,2014-03-23,0.0684931506849315,0.0615079365079365,0.219178082191781,0.170634920634921,7
"Noora Health",18,2014-03-24,0,2014-03-23,0,0.0357142857142857,0.219178082191781,0.170634920634921,7
"Landlord",15,2014-03-24,3,2014-03-23,0.0410958904109589,0.0297619047619048,0.219178082191781,0.170634920634921,7
"Bucketlistly",14,2014-03-24,0,2014-03-23,0,0.0277777777777778,0.219178082191781,0.170634920634921,7
"Wolfram Language",13,2014-03-24,0,2014-03-23,0,0.0257936507936508,0.219178082191781,0.170634920634921,7
"Mailtracker",11,2014-03-24,0,2014-03-23,0,0.0218253968253968,0.219178082191781,0.170634920634921,7
"PublicBeta",10,2014-03-24,5,2014-03-23,0.0684931506849315,0.0198412698412698,0.219178082191781,0.170634920634921,7
"Lamplighter",10,2014-03-24,3,2014-03-23,0.0410958904109589,0.0198412698412698,0.219178082191781,0.170634920634921,7
"Lyst",10,2014-03-24,1,2014-03-23,0.0136986301369863,0.0198412698412698,0.219178082191781,0.170634920634921,7
"WriteTheScene",8,2014-03-24,3,2014-03-23,0.0410958904109589,0.0158730158730159,0.219178082191781,0.170634920634921,7
"Tech Block",8,2014-03-24,0,2014-03-23,0,0.0158730158730159,0.219178082191781,0.170634920634921,7
"Open Loans Project",7,2014-03-24,3,2014-03-23,0.0410958904109589,0.0138888888888889,0.219178082191781,0.170634920634921,7
"Cryptsy",7,2014-03-24,0,2014-03-23,0,0.0138888888888889,0.219178082191781,0.170634920634921,7
"Wharfie",6,2014-03-24,3,2014-03-23,0.0410958904109589,0.0119047619047619,0.219178082191781,0.170634920634921,7
"Ubiq",6,2014-03-24,5,2014-03-23,0.0684931506849315,0.0119047619047619,0.219178082191781,0.170634920634921,7
"ZeroBlock",6,2014-03-24,0,2014-03-23,0,0.0119047619047619,0.219178082191781,0.170634920634921,7
"MergePay",6,2014-03-24,2,2014-03-23,0.0273972602739726,0.0119047619047619,0.219178082191781,0.170634920634921,7
"AppEnlight",6,2014-03-24,2,2014-03-23,0.0273972602739726,0.0119047619047619,0.219178082191781,0.170634920634921,7
"Hood Honcho",3,2014-03-24,0,2014-03-23,0,0.00595238095238095,0.219178082191781,0.170634920634921,7
"Eat in my seat",2,2014-03-24,0,2014-03-23,0,0.00396825396825397,0.219178082191781,0.170634920634921,7
"Grantoo",2,2014-03-24,2,2014-03-23,0.0273972602739726,0.00396825396825397,0.219178082191781,0.170634920634921,7
"PadiTrack",2,2014-03-24,0,2014-03-23,0,0.00396825396825397,0.219178082191781,0.170634920634921,7
"MenuPad",1,2014-03-24,0,2014-03-23,0,0.00198412698412698,0.219178082191781,0.170634920634921,7
"Rufus Cuff",1,2014-03-24,1,2014-03-23,0.0136986301369863,0.00198412698412698,0.219178082191781,0.170634920634921,7
"GoodUI",110,2014-03-23,10,2014-03-23,0.384615384615385,0.533980582524272,0.384615384615385,0.533980582524272,7
"Contently",20,2014-03-23,4,2014-03-23,0.153846153846154,0.0970873786407767,0.384615384615385,0.533980582524272,7
"Link Bubble",17,2014-03-23,3,2014-03-23,0.115384615384615,0.0825242718446602,0.384615384615385,0.533980582524272,7
"Sauce",16,2014-03-23,2,2014-03-23,0.0769230769230769,0.0776699029126214,0.384615384615385,0.533980582524272,7
"Quotery",14,2014-03-23,2,2014-03-23,0.0769230769230769,0.0679611650485437,0.384615384615385,0.533980582524272,7
"Skyview",13,2014-03-23,0,2014-03-23,0,0.0631067961165049,0.384615384615385,0.533980582524272,7
"PostX",7,2014-03-23,3,2014-03-23,0.115384615384615,0.0339805825242718,0.384615384615385,0.533980582524272,7
"Buggl",5,2014-03-23,0,2014-03-23,0,0.0242718446601942,0.384615384615385,0.533980582524272,7
"HeyLets",4,2014-03-23,2,2014-03-23,0.0769230769230769,0.0194174757281553,0.384615384615385,0.533980582524272,7
"StackLead",62,2014-03-22,6,2014-03-16,0.315789473684211,0.446043165467626,0.315789473684211,0.446043165467626,7
"Minutes.io",22,2014-03-22,1,2014-03-16,0.0526315789473684,0.158273381294964,0.315789473684211,0.446043165467626,7
"Outbounding",11,2014-03-22,3,2014-03-16,0.157894736842105,0.079136690647482,0.315789473684211,0.446043165467626,7
"Loglr",9,2014-03-22,0,2014-03-16,0,0.0647482014388489,0.315789473684211,0.446043165467626,7
"Face to Gif",8,2014-03-22,3,2014-03-16,0.157894736842105,0.0575539568345324,0.315789473684211,0.446043165467626,7
"Onboarder",7,2014-03-22,1,2014-03-16,0.0526315789473684,0.0503597122302158,0.315789473684211,0.446043165467626,7
"GraphTV",6,2014-03-22,1,2014-03-16,0.0526315789473684,0.0431654676258993,0.315789473684211,0.446043165467626,7
"Iconic History",5,2014-03-22,0,2014-03-16,0,0.0359712230215827,0.315789473684211,0.446043165467626,7
"Ultibrush",4,2014-03-22,1,2014-03-16,0.0526315789473684,0.0287769784172662,0.315789473684211,0.446043165467626,7
"spike",3,2014-03-22,2,2014-03-16,0.105263157894737,0.0215827338129496,0.315789473684211,0.446043165467626,7
"Typo Keyboard",2,2014-03-22,1,2014-03-16,0.0526315789473684,0.0143884892086331,0.315789473684211,0.446043165467626,7
"Snip.ly",78,2014-03-21,8,2014-03-16,0.123076923076923,0.18705035971223,0.169230769230769,0.18705035971223,7
"Design+code",51,2014-03-21,11,2014-03-16,0.169230769230769,0.122302158273381,0.169230769230769,0.18705035971223,7
"IDoneThis",40,2014-03-21,9,2014-03-16,0.138461538461538,0.0959232613908873,0.169230769230769,0.18705035971223,7
"YesGraph",32,2014-03-21,8,2014-03-16,0.123076923076923,0.0767386091127098,0.169230769230769,0.18705035971223,7
"UpOut Insiders Club",31,2014-03-21,5,2014-03-16,0.0769230769230769,0.0743405275779376,0.169230769230769,0.18705035971223,7
"RoomScan",24,2014-03-21,2,2014-03-16,0.0307692307692308,0.0575539568345324,0.169230769230769,0.18705035971223,7
"SoundFlake",24,2014-03-21,2,2014-03-16,0.0307692307692308,0.0575539568345324,0.169230769230769,0.18705035971223,7
"Habitclock",19,2014-03-21,2,2014-03-16,0.0307692307692308,0.0455635491606715,0.169230769230769,0.18705035971223,7
"A Soft Murmur",12,2014-03-21,1,2014-03-16,0.0153846153846154,0.0287769784172662,0.169230769230769,0.18705035971223,7
"Noisy",12,2014-03-21,0,2014-03-16,0,0.0287769784172662,0.169230769230769,0.18705035971223,7
"Salty",10,2014-03-21,0,2014-03-16,0,0.0239808153477218,0.169230769230769,0.18705035971223,7
"Snapwire",10,2014-03-21,0,2014-03-16,0,0.0239808153477218,0.169230769230769,0.18705035971223,7
"Title Capitalization",9,2014-03-21,1,2014-03-16,0.0153846153846154,0.0215827338129496,0.169230769230769,0.18705035971223,7
"Placed ",8,2014-03-21,0,2014-03-16,0,0.0191846522781775,0.169230769230769,0.18705035971223,7
"Quip 1.7",8,2014-03-21,2,2014-03-16,0.0307692307692308,0.0191846522781775,0.169230769230769,0.18705035971223,7
"Better Invoices",8,2014-03-21,1,2014-03-16,0.0153846153846154,0.0191846522781775,0.169230769230769,0.18705035971223,7
"Boxer",7,2014-03-21,1,2014-03-16,0.0153846153846154,0.0167865707434053,0.169230769230769,0.18705035971223,7
"PickFu",7,2014-03-21,1,2014-03-16,0.0153846153846154,0.0167865707434053,0.169230769230769,0.18705035971223,7
"Vy",6,2014-03-21,1,2014-03-16,0.0153846153846154,0.0143884892086331,0.169230769230769,0.18705035971223,7
"Ketchup",6,2014-03-21,6,2014-03-16,0.0923076923076923,0.0143884892086331,0.169230769230769,0.18705035971223,7
"StudyPact",5,2014-03-21,1,2014-03-16,0.0153846153846154,0.0119904076738609,0.169230769230769,0.18705035971223,7
"Encore Alert ",5,2014-03-21,2,2014-03-16,0.0307692307692308,0.0119904076738609,0.169230769230769,0.18705035971223,7
"Storini",3,2014-03-21,1,2014-03-16,0.0153846153846154,0.00719424460431655,0.169230769230769,0.18705035971223,7
"PS Dept",1,2014-03-21,0,2014-03-16,0,0.00239808153477218,0.169230769230769,0.18705035971223,7
"WelVU",1,2014-03-21,0,2014-03-16,0,0.00239808153477218,0.169230769230769,0.18705035971223,7
"Medium for iOS",69,2014-03-20,21,2014-03-16,0.1875,0.125912408759124,0.1875,0.125912408759124,7
"GrowthHackers",68,2014-03-20,10,2014-03-16,0.0892857142857143,0.124087591240876,0.1875,0.125912408759124,7
"Pricify",49,2014-03-20,4,2014-03-16,0.0357142857142857,0.0894160583941606,0.1875,0.125912408759124,7
"CodeCombat",37,2014-03-20,1,2014-03-16,0.00892857142857143,0.0675182481751825,0.1875,0.125912408759124,7
"Soma",36,2014-03-20,3,2014-03-16,0.0267857142857143,0.0656934306569343,0.1875,0.125912408759124,7
"Socialblood",29,2014-03-20,0,2014-03-16,0,0.0529197080291971,0.1875,0.125912408759124,7
"GoodBits",26,2014-03-20,7,2014-03-16,0.0625,0.0474452554744526,0.1875,0.125912408759124,7
"Metromile",26,2014-03-20,3,2014-03-16,0.0267857142857143,0.0474452554744526,0.1875,0.125912408759124,7
"#FirstTweet",24,2014-03-20,4,2014-03-16,0.0357142857142857,0.0437956204379562,0.1875,0.125912408759124,7
"App Marketing Daily",22,2014-03-20,12,2014-03-16,0.107142857142857,0.0401459854014599,0.1875,0.125912408759124,7
"FireChat",21,2014-03-20,8,2014-03-16,0.0714285714285714,0.0383211678832117,0.1875,0.125912408759124,7
"Invoice Ninja",18,2014-03-20,1,2014-03-16,0.00892857142857143,0.0328467153284672,0.1875,0.125912408759124,7
"Growth Hacker TV",12,2014-03-20,0,2014-03-16,0,0.0218978102189781,0.1875,0.125912408759124,7
"Plans",11,2014-03-20,4,2014-03-16,0.0357142857142857,0.0200729927007299,0.1875,0.125912408759124,7
"Offsite Metrics",10,2014-03-20,0,2014-03-16,0,0.0182481751824818,0.1875,0.125912408759124,7
"Newsbeat",9,2014-03-20,4,2014-03-16,0.0357142857142857,0.0164233576642336,0.1875,0.125912408759124,7
"Unsubscribe Button",8,2014-03-20,10,2014-03-16,0.0892857142857143,0.0145985401459854,0.1875,0.125912408759124,7
"DelightFul",7,2014-03-20,0,2014-03-16,0,0.0127737226277372,0.1875,0.125912408759124,7
"News Genius",7,2014-03-20,3,2014-03-16,0.0267857142857143,0.0127737226277372,0.1875,0.125912408759124,7
"SmartyBrush",7,2014-03-20,2,2014-03-16,0.0178571428571429,0.0127737226277372,0.1875,0.125912408759124,7
"Report Garden",7,2014-03-20,0,2014-03-16,0,0.0127737226277372,0.1875,0.125912408759124,7
"Showyou",7,2014-03-20,2,2014-03-16,0.0178571428571429,0.0127737226277372,0.1875,0.125912408759124,7
"Amazon Seller (iOS)",7,2014-03-20,4,2014-03-16,0.0357142857142857,0.0127737226277372,0.1875,0.125912408759124,7
"CodeGuard",7,2014-03-20,0,2014-03-16,0,0.0127737226277372,0.1875,0.125912408759124,7
"eShares",6,2014-03-20,0,2014-03-16,0,0.0109489051094891,0.1875,0.125912408759124,7
"Ola Mundo",5,2014-03-20,3,2014-03-16,0.0267857142857143,0.00912408759124088,0.1875,0.125912408759124,7
"Did (iOS)",5,2014-03-20,5,2014-03-16,0.0446428571428571,0.00912408759124088,0.1875,0.125912408759124,7
"SpotShare",5,2014-03-20,1,2014-03-16,0.00892857142857143,0.00912408759124088,0.1875,0.125912408759124,7
"Philosophers' Mail",3,2014-03-20,0,2014-03-16,0,0.00547445255474453,0.1875,0.125912408759124,7
"Experiment Board",85,2014-03-19,14,2014-03-16,0.110236220472441,0.16504854368932,0.110236220472441,0.16504854368932,7
"Seer",53,2014-03-19,10,2014-03-16,0.078740157480315,0.102912621359223,0.110236220472441,0.16504854368932,7
"Hublo",44,2014-03-19,8,2014-03-16,0.062992125984252,0.0854368932038835,0.110236220472441,0.16504854368932,7
"Ellumia",36,2014-03-19,3,2014-03-16,0.0236220472440945,0.0699029126213592,0.110236220472441,0.16504854368932,7
"Cover",30,2014-03-19,14,2014-03-16,0.110236220472441,0.058252427184466,0.110236220472441,0.16504854368932,7
"Placeit Stages",28,2014-03-19,2,2014-03-16,0.015748031496063,0.054368932038835,0.110236220472441,0.16504854368932,7
"Near Me ",28,2014-03-19,5,2014-03-16,0.0393700787401575,0.054368932038835,0.110236220472441,0.16504854368932,7
"DocSend",23,2014-03-19,7,2014-03-16,0.0551181102362205,0.0446601941747573,0.110236220472441,0.16504854368932,7
"Automatic",20,2014-03-19,1,2014-03-16,0.0078740157480315,0.0388349514563107,0.110236220472441,0.16504854368932,7
"Harmonia",19,2014-03-19,5,2014-03-16,0.0393700787401575,0.0368932038834951,0.110236220472441,0.16504854368932,7
"Timeful",15,2014-03-19,8,2014-03-16,0.062992125984252,0.029126213592233,0.110236220472441,0.16504854368932,7
"Attensee",13,2014-03-19,1,2014-03-16,0.0078740157480315,0.0252427184466019,0.110236220472441,0.16504854368932,7
"GoodFor",13,2014-03-19,3,2014-03-16,0.0236220472440945,0.0252427184466019,0.110236220472441,0.16504854368932,7
"SubTask",12,2014-03-19,1,2014-03-16,0.0078740157480315,0.0233009708737864,0.110236220472441,0.16504854368932,7
"SoundDrown",11,2014-03-19,9,2014-03-16,0.0708661417322835,0.0213592233009709,0.110236220472441,0.16504854368932,7
"Click Share Love",10,2014-03-19,8,2014-03-16,0.062992125984252,0.0194174757281553,0.110236220472441,0.16504854368932,7
"AltSchool",10,2014-03-19,0,2014-03-16,0,0.0194174757281553,0.110236220472441,0.16504854368932,7
"Change",9,2014-03-19,0,2014-03-16,0,0.0174757281553398,0.110236220472441,0.16504854368932,7
"Aros",8,2014-03-19,0,2014-03-16,0,0.0155339805825243,0.110236220472441,0.16504854368932,7
"Remote Interview",6,2014-03-19,0,2014-03-16,0,0.0116504854368932,0.110236220472441,0.16504854368932,7
"Flappy 2048",5,2014-03-19,0,2014-03-16,0,0.00970873786407767,0.110236220472441,0.16504854368932,7
"Trumaker",5,2014-03-19,7,2014-03-16,0.0551181102362205,0.00970873786407767,0.110236220472441,0.16504854368932,7
"LifePrint",5,2014-03-19,0,2014-03-16,0,0.00970873786407767,0.110236220472441,0.16504854368932,7
"Threadable",5,2014-03-19,2,2014-03-16,0.015748031496063,0.00970873786407767,0.110236220472441,0.16504854368932,7
"Gif | Remixer",5,2014-03-19,5,2014-03-16,0.0393700787401575,0.00970873786407767,0.110236220472441,0.16504854368932,7
"Fleep",4,2014-03-19,2,2014-03-16,0.015748031496063,0.00776699029126214,0.110236220472441,0.16504854368932,7
"Couch Commerce",4,2014-03-19,2,2014-03-16,0.015748031496063,0.00776699029126214,0.110236220472441,0.16504854368932,7
"Think Gaming",2,2014-03-19,0,2014-03-16,0,0.00388349514563107,0.110236220472441,0.16504854368932,7
"Grateful For",2,2014-03-19,2,2014-03-16,0.015748031496063,0.00388349514563107,0.110236220472441,0.16504854368932,7
"Puush",2,2014-03-19,4,2014-03-16,0.031496062992126,0.00388349514563107,0.110236220472441,0.16504854368932,7
"Choozle",1,2014-03-19,0,2014-03-16,0,0.00194174757281553,0.110236220472441,0.16504854368932,7
"Social Lead Freak",1,2014-03-19,4,2014-03-16,0.031496062992126,0.00194174757281553,0.110236220472441,0.16504854368932,7
"Wispa",1,2014-03-19,0,2014-03-16,0,0.00194174757281553,0.110236220472441,0.16504854368932,7
"Kit CRM",98,2014-03-18,5,2014-03-16,0.0675675675675676,0.204166666666667,0.22972972972973,0.204166666666667,7
"GoChime",76,2014-03-18,6,2014-03-16,0.0810810810810811,0.158333333333333,0.22972972972973,0.204166666666667,7
"Product Hunter ",76,2014-03-18,17,2014-03-16,0.22972972972973,0.158333333333333,0.22972972972973,0.204166666666667,7
"TrustLeaf",29,2014-03-18,4,2014-03-16,0.0540540540540541,0.0604166666666667,0.22972972972973,0.204166666666667,7
"Crunchinator",25,2014-03-18,2,2014-03-16,0.027027027027027,0.0520833333333333,0.22972972972973,0.204166666666667,7
"Imitone",25,2014-03-18,5,2014-03-16,0.0675675675675676,0.0520833333333333,0.22972972972973,0.204166666666667,7
"PaperKarma",23,2014-03-18,8,2014-03-16,0.108108108108108,0.0479166666666667,0.22972972972973,0.204166666666667,7
"Moto 360",19,2014-03-18,5,2014-03-16,0.0675675675675676,0.0395833333333333,0.22972972972973,0.204166666666667,7
"PCell",17,2014-03-18,1,2014-03-16,0.0135135135135135,0.0354166666666667,0.22972972972973,0.204166666666667,7
"Swifty",17,2014-03-18,4,2014-03-16,0.0540540540540541,0.0354166666666667,0.22972972972973,0.204166666666667,7
"Nuzzel",13,2014-03-18,2,2014-03-16,0.027027027027027,0.0270833333333333,0.22972972972973,0.204166666666667,7
"Fontastic",12,2014-03-18,1,2014-03-16,0.0135135135135135,0.025,0.22972972972973,0.204166666666667,7
"favics",8,2014-03-18,5,2014-03-16,0.0675675675675676,0.0166666666666667,0.22972972972973,0.204166666666667,7
"ListGeek",7,2014-03-18,2,2014-03-16,0.027027027027027,0.0145833333333333,0.22972972972973,0.204166666666667,7
"Sesame Ring",6,2014-03-18,1,2014-03-16,0.0135135135135135,0.0125,0.22972972972973,0.204166666666667,7
"Savvyroo",5,2014-03-18,3,2014-03-16,0.0405405405405405,0.0104166666666667,0.22972972972973,0.204166666666667,7
"DockPlayer",5,2014-03-18,2,2014-03-16,0.027027027027027,0.0104166666666667,0.22972972972973,0.204166666666667,7
"SkiftIQ",4,2014-03-18,0,2014-03-16,0,0.00833333333333333,0.22972972972973,0.204166666666667,7
"Bubble",4,2014-03-18,1,2014-03-16,0.0135135135135135,0.00833333333333333,0.22972972972973,0.204166666666667,7
"CoinsManager",4,2014-03-18,0,2014-03-16,0,0.00833333333333333,0.22972972972973,0.204166666666667,7
"StreetHub",4,2014-03-18,0,2014-03-16,0,0.00833333333333333,0.22972972972973,0.204166666666667,7
"Owegoo",3,2014-03-18,0,2014-03-16,0,0.00625,0.22972972972973,0.204166666666667,7
"Product Hunt Search",164,2014-03-17,13,2014-03-16,0.164556962025316,0.316602316602317,0.177215189873418,0.316602316602317,7
"Mod Notebooks",61,2014-03-17,14,2014-03-16,0.177215189873418,0.117760617760618,0.177215189873418,0.316602316602317,7
"FiveThirtyEight",52,2014-03-17,5,2014-03-16,0.0632911392405063,0.1003861003861,0.177215189873418,0.316602316602317,7
"Keego",26,2014-03-17,3,2014-03-16,0.0379746835443038,0.0501930501930502,0.177215189873418,0.316602316602317,7
"Yabbly",25,2014-03-17,6,2014-03-16,0.0759493670886076,0.0482625482625483,0.177215189873418,0.316602316602317,7
"Jott",24,2014-03-17,3,2014-03-16,0.0379746835443038,0.0463320463320463,0.177215189873418,0.316602316602317,7
"OneNote for Mac",16,2014-03-17,1,2014-03-16,0.0126582278481013,0.0308880308880309,0.177215189873418,0.316602316602317,7
"PricingAssistant",16,2014-03-17,3,2014-03-16,0.0379746835443038,0.0308880308880309,0.177215189873418,0.316602316602317,7
"Prerender",14,2014-03-17,1,2014-03-16,0.0126582278481013,0.027027027027027,0.177215189873418,0.316602316602317,7
"FlikStak",14,2014-03-17,2,2014-03-16,0.0253164556962025,0.027027027027027,0.177215189873418,0.316602316602317,7
"Cinematico",13,2014-03-17,6,2014-03-16,0.0759493670886076,0.0250965250965251,0.177215189873418,0.316602316602317,7
